municipio,nombre_lugar,categoria,direccion,latitud,longitud
humanes-de-madrid,Real Hipica de Griñon,Restaurant,"Calle Albéniz, s/n",40.222291,-3.852445
humanes-de-madrid,La Romanée,Restaurant,"Avenida Humanes, 52",40.217886,-3.848404
humanes-de-madrid,McDonald's,Burger Joint,"Calle Luis Sauquillo, 86",40.276806,-3.80335
humanes-de-madrid,Don Sushi,Japanese Restaurant,"Calle Luis Sauquillo, 84",40.276618,-3.803428
humanes-de-madrid,Guang Dong City,Chinese Restaurant,"Arroyomolinos, 2",40.27687,-3.801718
humanes-de-madrid,Ro'Os,Spanish Restaurant,"Avenida Francisco Javier Sauquillo, 28",40.283781,-3.78835
humanes-de-madrid,Lon Gris,Restaurant,"Avenida de Fuenlabrada, 40",40.263587,-3.816376
humanes-de-madrid,Restaurante Bernegal,Restaurant,"Calle Madrid, 2",40.249923,-3.831188
humanes-de-madrid,Asesoría Fuenlabrada 2,Shopping Mall,"Calle Portugal, 33",40.28261,-3.809478
humanes-de-madrid,Parla Natura,Shopping Mall,"Avenida Torres Quevedo, 1",40.218191,-3.790239
humanes-de-madrid,Condis,Shopping Mall,"Móstoles, s/n",40.290535,-3.804018
humanes-de-madrid,Gam Centro,Equipment Rental Service,"Carretera Madrid-Toledo, Km 16,8",40.260382,-3.793419
humanes-de-madrid,Toolquick,Equipment Rental Service,"Galana, 4",40.283441,-3.797053
leganes,Bull Jack Talabahan,Seafood Restaurant,Coastal Road,10.751262,122.588823
leganes,Merkado Seafood Restaurant,Filipino Restaurant,MacArthur Drive,10.76176,122.57788
leganes,Dimsum Panda,Dim Sum Restaurant,N/A,10.785065,122.588027
leganes,Yet Tongs Seafood Restaurant,Seafood Restaurant,N/A,10.785035,122.587955
leganes,Bebot & Mila Talabahan,Seafood Restaurant,National Highway,10.78429,122.587518
leganes,Tibz Batchoy,Ramen Restaurant,N/A,10.783576,122.587896
leganes,Chowking,Fast Food Restaurant,N/A,10.767781,122.57834
leganes,Jong's Grill,Seafood Restaurant,N/A,10.783312,122.586819
leganes,Minute Burger,Burger Joint,N/A,10.789162,122.581675
leganes,Jollibee,Fast Food Restaurant,N/A,10.766712,122.549863
leganes,CityMall,Shopping Mall,N/A,10.762798,122.578588
loeches,Parque 2 de mayo,Playground,N/A,40.38224,-3.415755
loeches,Complejo Cervantes,Restaurant,"Carretera Loeches-Torrejón de Ardoz M-206, Km 2.60",40.383814,-3.40928
loeches,Cafeteria Bar Loeches,Bar,"Calle Toriles, 2",40.383416,-3.409602
loeches,Bar Flor,Restaurant,Plaza de la Villa 9-10,40.383322,-3.409031
loeches,Capitol,Bar,"Avenida Constitución, 3",40.383483,-3.409955
loeches,Candy Witch,Ice Cream Parlor,"La Chorrera, 11",40.384498,-3.408607
loeches,Al Alba,Night Club,"Calle Chorrera, 11",40.38456,-3.408581
loeches,Cafeteria Pasteleria Rocio,Coffee Shop,"Avenida de la Constitucion Numero, 17",40.383819,-3.410882
loeches,Casa Ronquillo,Seafood Restaurant,"Chorrera, 12",40.384408,-3.408416
loeches,Restaurante Ronquillo,Spanish Restaurant,"Calle la Chorrera, 12",40.384931,-3.408041
loeches,Chocolates la Plata,Industrial Equipment Supplier,"Calle Bronce, Parcela, 31",40.383324,-3.400015
lozoya,El Pajar de Fuente Hernando,Seafood Restaurant,"Calle Eras Chicas, s/n",40.952404,-3.787542
lozoya,El Corralón del Embalse,Seafood Restaurant,"Calle de la Presa, 26",40.924793,-3.81755
lozoya,Cafe Bar Restaurante Paulino,Brewery,"Travesia de San Vicente, 8",40.951407,-3.790823
lozoya,Restaurante Fernando,Fast Food Restaurant,"Plaza Antonio Blanco, 11",40.950152,-3.792205
lozoya,D'Tapas,Bar,"Plaza Antonio Blanco, 3",40.950074,-3.791929
lozoya,Restaurante Bar Serna,Bar,"Plaza de Antonio Blanco, 9",40.951321,-3.791014
lozoya,El Balcon de Tito,Spanish Restaurant,"Plaza de Antonio Blanco, 9-11",40.95009,-3.792231
lozoya,Meson - Restaurante el Valle de Lozoya,BBQ Joint,"Avenida de Lozoya, 13",40.949945,-3.791597
lozoya,Casa Varillas,Restaurant,"Avenida Lozoya, 27",40.949356,-3.789145
lozoya,El Observatorio de Lozoya,Spanish Restaurant,"Carretera Rascafría M-604, Km 14",40.949504,-3.787691
lozoyuela-navas-sieteiglesias,El Rincón de Merche,Fast Food Restaurant,"Avenida Madrid, 99",40.926962,-3.618766
lozoyuela-navas-sieteiglesias,El Tascon,Spanish Restaurant,"Corral Nuevo, 16",40.943889,-3.662086
lozoyuela-navas-sieteiglesias,Casa Flores,BBQ Joint,"Avenida Madrid, 51",40.926216,-3.618235
lozoyuela-navas-sieteiglesias,Bar Centro,Night Club,"Avenida Madrid, 79",40.926443,-3.618293
lozoyuela-navas-sieteiglesias,Bar Manolo,Bar,"Avenida de Madrid, 43",40.924903,-3.617561
lozoyuela-navas-sieteiglesias,La Leñera,Brewery,"Calle Egidillo, 5",40.927819,-3.620174
lozoyuela-navas-sieteiglesias,Aylagas de Diego d,Bar,"Avenida Madrid, 79",40.926013,-3.618014
madarcos,El Hayedo,Restaurant,"Travesía de Horcajuelo, 13",41.060205,-3.529609
madarcos,Hostal Castillo de Somosierra,Restaurant,"Carretera Nal 1, Km 81",41.045341,-3.616328
madarcos,El Rincón del Cárabo,Restaurant,"Calle Pozas, 40",41.058275,-3.544651
madarcos,La Ladera de Horcajuelo,Restaurant,"Calle Blanco, 17",41.06163,-3.544141
madarcos,Taberna el Trebol,Café,"Calle Rosario, 1",41.043923,-3.541221
madarcos,Casa rural la Carcava,Gastropub,"Calle del Arroyo, 12",41.029888,-3.626099
madarcos,Panadería Nani,Bakery,"Plaza Mayor, 3",41.059247,-3.530174
madarcos,Los Naranjos,Paella Restaurant,"Calle del Real, 19",41.06065,-3.528104
madarcos,La Vaca Gandulla,Restaurant,"Carretera Gandullas-Buitrago, s/n",41.032261,-3.600903
madarcos,Restaurante el Pajar - Un Pajar de 200 a,Restaurant,"Calle de la Comunidad de Madrid, 9",41.06082,-3.546574
madrid,Parque del Retiro,Park,"Plaza de la Independencia, 7",40.414494,-3.68332
madrid,Jardines de las Vistillas,Park,Plaza de Gabriel Miró s/n,40.412363,-3.714738
madrid,Parque de la Montaña,Park,"Paseo del Pintor Rosales, 2",40.423525,-3.717616
madrid,Jardines de la Virgen del Puerto,Park,N/A,40.416046,-3.722144
madrid,Rosaleda del parque del Oeste,Park,"P. del Pintor Rosales, s/n",40.428125,-3.721958
madrid,Jardines de el Buen Retiro,Park,N/A,40.419537,-3.687677
madrid,Madrid Río,Park,N/A,40.396709,-3.712834
madrid,Parque de Madrid,Park,N/A,40.416692,-3.688647
madrid,Madrid Río,Park,N/A,40.394499,-3.702591
madrid,Puerta de Murillo de los Jardines del Buen Retiro,Park,N/A,40.41282,-3.688595
madrid,Salmon Guru,Cocktail Bar,"Calle Echegaray, 21",40.414875,-3.699518
